Longitude,Latitude,Name,Country,Year,Class,Type,SubType,Elevation,Fa,Fs,Wo,Value,cid,Mass
19.75522,56.30673,Jiddat al Harasis 502,Oman,2007,H5,Stony,H Chondrite,144.1,19,0,1.4,0.00043,512,138.6
19.63047,56.0015,Jiddat al Harasis 882,Oman,2013,H5,Stony,H Chondrite,157.1,19,0,0,0.00043,512,150.5
39.60833,-100.475,Leoville (b),USA,1969,chondrite,Stony,Chondrite,829.4,0,0,0.96,0.00043,840,2500
-24.68333,-69.76667,Los Vientos 030,Chile,2012,H6,Stony,H Chondrite,1792,0,0,1.6,0.00043,152,1489
-24.68333,-69.76667,Los Vientos 062,Chile,2012,H5,Stony,H Chondrite,1792,0,0,1.5,0.00043,152,1610
-30.73333,128.91667,Deakin 009,Australia,1991,H5,Stony,H Chondrite,165,18.7,0,0,0.00042,36,150
-25,-70.46667,Paposo 013,Chile,2011,H6,Stony,H Chondrite,7,0,0,1.5,0.00042,152,1569
20.36093,55.67223,Ramlat as Sahmah 353,Oman,2010,H5,Stony,H Chondrite,125,17.9,0,1.4,0.00042,512,143.602
20.53917,55.64632,Ramlat as Sahmah 501,Oman,2013,L4,Stony,L Chondrite,123,23.8,0,0,0.00042,512,116.7
20.56987,55.85898,Ramlat as Sahmah 504,Oman,2013,H5,Stony,H Chondrite,137.9,17.6,0,0,0.00042,512,158.1
27.13683,16.1455,Dar al Gani 904,Libya,2000,H6,Stony,H Chondrite,588.2,19.1,0,0,0.00041,434,144
34.48413,-116.96083,Lucerne Valley 044,USA,2004,L6,Stony,L Chondrite,869.2,25.6,0,0,0.00041,840,106.22
34.08333,-103.5,Roosevelt County 032 ,USA,1968,H5,Stony,H Chondrite,1290.2,19.5,0,0,0.00041,840,141.1
27.10833,16.05833,Dar al Gani 905,Libya,2000,H6,Stony,H Chondrite,581,19,0,0,0.0004,434,141
27.09283,16.12717,Dar al Gani 906,Libya,2000,L6,Stony,L Chondrite,585.4,24,0,0,0.0004,434,112
-30.16667,129,Reid 016,Australia,1995,Ureilite,Stony,Asteroidal Achondrite,184,24,0,0,0.0004,36,110
-30.12417,126.4515,Sleeper Camp 013,Australia,1993,LL5-7,Stony,L Chondrite,240.4,30.8,0,0,0.0004,36,87.4
27.81667,4.03333,Acfer 003,Algeria,1989,H5,Stony,H Chondrite,468,18.1,0,0,0.00039,12,145
35.06917,-116.7502,Coyote Dry Lake 129,USA,2000,H5,Stony,H Chondrite,516,18.6,0,0,0.00039,840,140
18.7058,54.1585,Dhofar 1974,Oman,2011,H5,Stony,H Chondrite,204.8,19.5,0,74,0.00039,512,23.7
19.63668,55.71368,Jiddat al Harasis 925,Oman,2013,H6,Stony,H Chondrite,162.4,17.8,0,0,0.00039,512,147.1
-25,-70.46667,Paposo 019,Chile,2011,H5,Stony,H Chondrite,7,0,0,1.6,0.00039,152,1356
22.93908,48.83592,Abar al' Uj 040,Saudi Arabia,2012,L6,Stony,L Chondrite,287.8,24.1,0,0,0.00038,682,106.44
-25.23333,-69.71667,Catalina 123,Chile,2011,H5,Stony,H Chondrite,2178,0,0,0.9,0.00038,152,2330
27.05383,16.4475,Dar al Gani 907,Libya,2000,H6,Stony,H Chondrite,615.4,17.8,0,0,0.00038,434,142
19.10515,54.8155,Dhofar 1785,Oman,2012,H5,Stony,H Chondrite,193.9,18.2,0,0,0.00038,512,140.555
19.84522,56.46942,Jiddat al Harasis 475,Oman,2007,H5,Stony,H Chondrite,160.6,18.1,0,1.8,0.00038,512,125.7
21.25383,57.19833,Sayh al Uhaymir 588,Oman,2013,H4,Stony,H Chondrite,132.8,18.5,0,9.2,0.00038,512,85.83
-30.13333,126.8905,Camel Donga 013,Australia,1993,L6,Stony,L Chondrite,229.8,26.2,0,0,0.00037,36,94.3
35.3114,-117.45342,Cuddeback Dry Lake 007,USA,2000,L4,Stony,L Chondrite,779,25.3,0,0,0.00037,840,96.7
19.36947,54.83828,Dhofar 971,Oman,2004,L4,Stony,L Chondrite,149,22.9,0,0,0.00037,512,108.3
-30.75,128.08333,Forrest 034,Australia,1991,L6,Stony,L Chondrite,173,25.1,0,0,0.00037,36,99
-24.68333,-69.76667,Los Vientos 095,Chile,2010,L6,Stony,L Chondrite,1792,0,0,1.9,0.00037,152,1075
20.33962,55.44175,Ramlat as Sahmah 491,Oman,2013,H5,Stony,H Chondrite,97.7,20,0,0,0.00037,512,124
27.78333,4.28333,Acfer 015,Algeria,1989,L6,Stony,L Chondrite,430,24.6,0,0,0.00036,12,98
19.65675,57.0433,Al Huqf 052,Oman,2001,H5,Stony,H Chondrite,153.4,0,0,1.5,0.00036,512,1319.4
35.05628,-116.73377,Coyote Dry Lake 235,USA,2004,LL6,Stony,L Chondrite,517.1,28.1,0,1.1,0.00036,840,81.4
35.2755,-117.47833,Cuddeback Dry Lake 002,USA,2000,L6,Stony,L Chondrite,778.8,25.1,0,0,0.00036,840,95
-29.95,128.08333,Mason 001,Australia,1977,H5,Stony,H Chondrite,220,19.2,0,1.6,0.00036,36,113.3
33.11833,-102.11333,New Moore (b),USA,1975,chondrite,Stony,Chondrite,959.3,0,0,10,0.00036,840,200
34.1,-103.48333,Roosevelt County 046,USA,1970,H6,Stony,H Chondrite,1284,19.8,0,0,0.00036,840,120.4
34.1,-103.48333,Roosevelt County 046,USA,1970,H6 (H5),Stony,H Chondrite,1284,19.8,0,0,0.00036,840,120.4
40.26752,-118.94308,Bluewing 003,USA,1999,L6,Stony,L Chondrite,1190.2,24.8,0,0,0.00035,840,95
18.16597,54.39222,Dhofar 1884,Oman,2011,H5,Stony,H Chondrite,296.2,18,0,0,0.00035,512,127.9
35.0425,-117.30837,Harper Dry Lake 003,USA,1999,L6,Stony,L Chondrite,618,24.9,0,0,0.00035,840,95
19.5382,55.16833,Jiddat al Harasis 547,Oman,2008,H4-6,Stony,H Chondrite,152,20,0,1.6,0.00035,512,105.6
19.54438,55.26033,Jiddat al Harasis 890,Oman,2013,L6,Stony,L Chondrite,129.8,23,0,0,0.00035,512,101.4
18.72243,56.06502,Jiddat Arkad 007,Oman,2014,H4,Stony,H Chondrite,190.9,19,0,0,0.00035,512,121.2
34.08333,-103.61667,Roosevelt County 034,USA,1968,H5,Stony,H Chondrite,1289.1,19.5,0,0,0.00035,840,118.5
34.08333,-103.61667,Roosevelt County 034,USA,1968,H5,Stony,H Chondrite,1289.1,19.5,0,0,0.00035,840,118.5
35.0925,-116.76083,Coyote Dry Lake 134,USA,2000,H5,Stony,H Chondrite,518.2,19.2,0,0,0.00034,840,117.5
-30.71061,140.15142,Lake Frome 001 ,Australia,1992,H5,Stony,H Chondrite,30.7,19,0,41.7,0.00034,36,32.5
20.51213,55.83623,Ramlat as Sahmah 369,Oman,2010,H5,Stony,H Chondrite,143.3,17.6,0,0,0.00034,512,129.431
19.86423,56.37512,Jiddat al Harasis 464,Oman,2007,L4,Stony,L Chondrite,165.9,23.8,0,1.6,0.00033,512,86
21.23513,55.53483,Umm as Samim 021,Oman,2010,H5,Stony,H Chondrite,92.6,19.6,0,1.8,0.00033,512,101.979
22.88764,55.17539,United Arab Emirates 019,United Arab Emirates,2009,L6,Stony,L Chondrite,95.3,25,0,0,0.00033,784,87
27.12267,16.50617,Dar al Gani 903,Libya,2000,H3-6,Stony,H Chondrite,618,18.5,0,0,0.00032,434,114
18.40987,54.09205,Dhofar 2020,Oman,2010,L6,Stony,L Chondrite,257.4,25.1,0,0,0.00032,512,85.9
27.6,3.83333,Acfer 005,Algeria,1989,H4,Stony,H Chondrite,433,17.9,0,0,0.00031,12,115
27.71667,4.48333,Acfer 016,Algeria,1989,H4-5,Stony,H Chondrite,452,18.6,0,0,0.00031,12,111
18.78908,54.3358,Dhofar 1896,Oman,2011,H4,Stony,H Chondrite,200.3,17.5,0,0,0.00031,512,116.3
19.119,56.1163,Jiddat al Harasis 823,Oman,2012,H5,Stony,H Chondrite,181.2,16.8,0,0,0.00031,512,124.296
-30.71061,140.15142,Lake Frome 004,Australia,1992,H6,Stony,H Chondrite,30.7,19.6,0,0,0.00031,36,107
-24.68333,-69.76667,Los Vientos 040,Chile,2011,L6,Stony,L Chondrite,1792,0,0,1.7,0.00031,152,1021
20.79892,55.47203,Ramlat as Sahmah 313,Oman,2009,H6,Stony,H Chondrite,104.4,16.6,0,1.6,0.00031,512,111.3
41.65,-109.025,Rock Springs,USA,2003,L6,Stony,L Chondrite,1938,25.7,0,11,0.00031,840,52.7
18.40333,54.14333,Dhofar 300 ,Oman,2001,Eucrite,Stony,Asteroidal Achondrite,254,0,0,2.7,0.0003,512,624
19.22483,54.89417,Dhofar 993,Oman,2004,H3.8,Stony,H Chondrite,194,17.3,0,0,0.0003,512,114.5
34.08333,-103.61667,Roosevelt County 035,USA,1968,L6,Stony,L Chondrite,1289.1,24.6,0,0,0.0003,840,81.6
34.08333,-103.61667,Roosevelt County 035,USA,1968,L6,Stony,L Chondrite,1289.1,24.6,0,0,0.0003,840,81.6
27.8,4.16667,Acfer 012,Algeria,1989,H6,Stony,H Chondrite,447,19.4,0,0,0.00029,12,98
-30.78333,127.75,Forrest 014 ,Australia,1990,H5,Stony,H Chondrite,184,18.9,0,0,0.00029,36,104
-31.35,127.51667,Old Homestead 002,Australia,1977,L5/6,Stony,L Chondrite,154,25.2,0,0,0.00029,36,76.9
20.52202,55.63583,Ramlat as Sahmah 503,Oman,2013,H5,Stony,H Chondrite,123,17,0,0,0.00029,512,113.4
35.236,-117.044,Superior Valley 008,USA,2001,L6,Stony,L Chondrite,913.7,25,0,0,0.00029,840,77.44
22.45808,48.59182,Abar al' Uj 006,Saudi Arabia,2012,L5,Stony,L Chondrite,286,22.2,0,0,0.00028,682,83.679
40.26667,-118.93333,Bluewing 032,USA,1999,L5,Stony,L Chondrite,1190.9,23.7,0,0,0.00028,840,78
18.35675,54.02592,Dhofar 1434 ,Oman,2007,CM anomalous,Stony,Carbonaceous chondrite,265,44,0,0,0.00028,512,42
18.63753,54.144,Dhofar 1981 ,Oman,2008,CM2,Stony,Carbonaceous chondrite,214.2,56.8,0,0,0.00028,512,32.7
40.89055,-118.36278,Jungo 001,USA,2007,L6,Stony,L Chondrite,1270.5,24.3,0,1.6,0.00028,840,70.7
20.50513,55.76137,Ramlat as Sahmah 362,Oman,2010,L6,Stony,L Chondrite,144.4,24.5,0,1.5,0.00028,512,69.762
20.33112,55.4672,Ramlat as Sahmah 490,Oman,2013,L6,Stony,L Chondrite,106.8,24.8,0,0,0.00028,512,76.5
29.58333,11.78333,Daraj 141,Libya,1986,L4,Stony,L Chondrite,633,18.9,0,0,0.00027,434,94
18.66975,54.21358,Dhofar 1625,Oman,2009,H4,Stony,H Chondrite,217.2,0,0,4.9,0.00027,512,308.6
18.72662,54.15422,Dhofar 1970,Oman,2011,L5,Stony,L Chondrite,201.5,22.5,0,0,0.00027,512,80.7
19.78573,56.42622,Jiddat al Harasis 494,Oman,2007,L6,Stony,L Chondrite,148.7,26,0,1.5,0.00027,512,63.8
31.96667,-4.41667,Northwest Africa 823,Morocco,2000,L4,Stony,L Chondrite,1044,25.6,0,0,0.00027,504,71.2
35.64552,-114.03069,Red Dry Lake 003,USA,2001,H6,Stony,H Chondrite,842,19.2,0,0,0.00027,840,94
22.73742,48.8165,Abar al' Uj 015,Saudi Arabia,2012,L5,Stony,L Chondrite,280,25.8,0,6.2,0.00026,682,52.97
22.93912,48.95133,Abar al' Uj 037,Saudi Arabia,2012,H4,Stony,H Chondrite,230,18.6,0,0,0.00026,682,93.36
35.05602,-116.72368,Coyote Dry Lake 151,USA,2001,H6,Stony,H Chondrite,519.9,19.3,0,0,0.00026,840,90.04
18.59337,54.28845,Dhofar 1885,Oman,2011,L5,Stony,L Chondrite,225,22.5,0,0,0.00026,512,76.3
18.56407,54.03333,Dhofar 2016,Oman,2009,H5,Stony,H Chondrite,241.1,19.2,0,1.4,0.00026,512,82.5
-24.85,-70.53333,El M‚dano 264,Chile,2010,H5,Stony,H Chondrite,18,0,0,1.4,0.00026,152,1016
19.53602,55.16712,Jiddat al Harasis 535,Oman,2008,H4-6,Stony,H Chondrite,151.4,18,0,1.4,0.00026,512,89.4
18.96783,56.73382,Jiddat Arkad 004,Oman,2014,L6,Stony,L Chondrite,128.9,25.3,0,2.1,0.00026,512,63.3
18.96275,53.32833,Ramlat Fasad 012,Oman,2012,L5,Stony,L Chondrite,204.6,23.2,0,0,0.00026,512,75.43
18.66483,53.07363,Ramlat Fasad 021,Oman,2014,L6,Stony,L Chondrite,249.8,25,0,0,0.00026,512,68.3
34.08333,-103.51667,Roosevelt County 037,USA,1968,H4-5,Stony,H Chondrite,1277.1,18.7,0,0,0.00026,840,94.3
34.08333,-103.51667,Roosevelt County 037,USA,1968,H4/5,Stony,H Chondrite,1277.1,18.7,0,0,0.00026,840,94.3
21.22938,55.51692,Umm as Samim 018,Oman,2010,H5,Stony,H Chondrite,96.2,16.2,0,1.4,0.00026,512,97.48
27.0415,16.3725,Dar al Gani 857,Libya,1999,Ureilite,Stony,Asteroidal Achondrite,606.2,22.7,0,0,0.00025,434,72
20.47922,56.3492,Ramlat as Sahmah 465,Oman,2012,L6,Stony,L Chondrite,135.9,24.4,0,0,0.00025,512,67.554
35.23833,-117.03283,Superior Valley 007,USA,2001,L6,Stony,L Chondrite,914.5,25.1,0,0,0.00025,840,67.21
25.57117,12.37117,Bi'r Tazit,Libya,1998,CK6,Stony,Carbonaceous chondrite,704.8,32.6,0,1.24,0.00024,434,46
18.92027,54.00935,Dhofar 1840,Oman,2001,H5,Stony,H Chondrite,180.5,0,0,1.6,0.00024,512,834.7
-24.85,-70.53333,El M‚dano 177,Chile,2011,H5,Stony,H Chondrite,18,0,0,1.1,0.00024,152,1198
-30.78333,127.8,Forrest 015 ,Australia,1990,H4,Stony,H Chondrite,183,19.2,0,0,0.00024,36,82
-25,-70.46667,Paposo 008,Chile,2011,H5,Stony,H Chondrite,7,0,0,1.3,0.00024,152,1035
36.22907,-116.17935,Stewart Valley 005 ,USA,2001,L6,Stony,L Chondrite,747.9,26,0,0,0.00024,840,62
36.19753,-116.17963,Stewart Valley 014,USA,2003,LL4,Stony,L Chondrite,747.9,29.5,0,0,0.00024,840,54.3
-25.23333,-69.71667,Catalina 135,Chile,2010,H5,Stony,H Chondrite,2178,0,0,1.3,0.00023,152,982
39.68333,-102.845,Cope (b),USA,1967,H5,Stony,H Chondrite,1344.4,0,0,1.58,0.00023,840,817
18.37252,54.32077,Dhofar 1804,Oman,2012,H4,Stony,H Chondrite,269.3,16.8,0,0,0.00023,512,90.152
54.76183,11.46745,Maribo ,Denmark,2009,CM2,Stony,Carbonaceous chondrite,13,58,0,1.61,0.00023,208,25.81
32.18843,-109.84563,Willcox Playa 007,USA,2004,L6,Stony,L Chondrite,1261,24.4,0,0,0.00023,840,62.4
-25.23333,-69.71667,Catalina 016,Chile,2010,H4,Stony,H Chondrite,2178,0,0,1.9,0.00022,152,647
19.79218,56.40977,Jiddat al Harasis 498,Oman,2007,L6,Stony,L Chondrite,145.6,25.1,0,0,0.00022,512,59.5
24.64283,-14.68783,Northwest Africa 6888 ,Western Sahara,2011,Lunar,Stony,Lunar Achondrite,130.6,0,0,6,0.00022,732,208
18.72877,53.14202,Ramlat Fasad 023,Oman,2014,L6,Stony,L Chondrite,249,24.4,0,0,0.00022,512,60.1
33.61667,-103.45,Roosevelt County 048,USA,1970,L5 (L6),Stony,L Chondrite,1304.5,25.2,0,0,0.00022,840,57.3
33.61667,-103.45,Roosevelt County 048,USA,1970,L5,Stony,L Chondrite,1304.5,25.2,0,0,0.00022,840,57.3
33.61667,-103.45,Roosevelt County 065,USA,1971,H4,Stony,H Chondrite,1304.5,18.5,0,0,0.00022,840,78.2
18.18998,53.8623,Shisr 184,Oman,2012,L5,Stony,L Chondrite,302,23.9,0,1.6,0.00022,512,55.861
36.2058,-116.17042,Stewart Valley 001 ,USA,2001,H6,Stony,H Chondrite,747.9,19.4,0,0,0.00022,840,75.6
36.25547,-116.18552,Stewart Valley 004 ,USA,2001,L6,Stony,L Chondrite,746.2,24.4,0,0,0.00022,840,58.9
35.23883,-117.02667,Superior Valley 006,USA,2001,H6,Stony,H Chondrite,914.2,19,0,0,0.00022,840,78.5
18.6071,52.95762,Uruq al Hadd 004,Oman,2014,H5,Stony,H Chondrite,266.9,17.9,0,0,0.00022,512,80.8
22.94982,48.94947,Abar al' Uj 033,Saudi Arabia,2012,H4/5,Stony,H Chondrite,237.9,18.2,0,0,0.00021,682,77.13
22.94337,48.94982,Abar al' Uj 036,Saudi Arabia,2012,H4,Stony,H Chondrite,235.5,18.5,0,1.2,0.00021,682,70.86
-25.23333,-69.71667,Catalina 035,Chile,2011,H5,Stony,H Chondrite,2178,0,0,1.3,0.00021,152,904
35.06152,-116.76295,Coyote Dry Lake 160,USA,2002,H5,Stony,H Chondrite,519.4,17.9,0,0,0.00021,840,76.88
19.10973,54.81932,Dhofar 1787,Oman,2012,L6,Stony,L Chondrite,192.6,24.4,0,0,0.00021,512,56.967
18.9041,54.73135,Dhofar 1796,Oman,2012,H5-6,Stony,H Chondrite,200.6,20,0,0,0.00021,512,69.535
-24.85,-70.53333,El M‚dano 283,Chile,2011,L6,Stony,L Chondrite,18,0,0,1.6,0.00021,152,725
19.99988,56.41498,Jiddat al Harasis 233,Oman,2005,Meso,Stony-Iron,Mesosiderite,142.8,0,0,1.6,0.00021,512,735.8
19.58833,55.64285,Jiddat al Harasis 926,Oman,2013,H5-6,Stony,H Chondrite,153.3,19,0,0,0.00021,512,74.4
20.53418,55.63433,Ramlat as Sahmah 502,Oman,2013,H4,Stony,H Chondrite,126.2,17.3,0,0,0.00021,512,79.2
34.08333,-103.5,Roosevelt County 040,USA,1969,H5,Stony,H Chondrite,1290.2,19.6,0,0,0.00021,840,71.1
34.08333,-103.5,Roosevelt County 040,USA,1969,H5,Stony,H Chondrite,1290.2,19.6,0,0,0.00021,840,71.1
35.04625,-116.73547,Coyote Dry Lake 110,USA,1999,H4,Stony,H Chondrite,521.7,19.2,0,0,0.0002,840,68.02
27.54083,16.15783,Dar al Gani 805,Libya,2000,L6,Stony,L Chondrite,574.6,24.2,0,1.2,0.0002,434,51.9
19.11115,54.82143,Dhofar 1788,Oman,2012,H4/5,Stony,H Chondrite,192.4,18.5,0,0,0.0002,512,72.608
18.71138,54.53792,Dhofar 1800,Oman,2012,H4,Stony,H Chondrite,219.5,17.1,0,1.2,0.0002,512,73.095
18.25122,54.00003,Dhofar 1809,Oman,2012,H4/5,Stony,H Chondrite,283.5,19.2,0,0,0.0002,512,69.604
19.1299,55.32445,Jiddat al Harasis 829,Oman,2012,H4,Stony,H Chondrite,197.7,19.3,0,0,0.0002,512,67.925
-30.71061,140.15142,Lake Frome 005,Australia,1992,L5,Stony,L Chondrite,30.7,24.9,0,0,0.0002,36,54
31.96667,-4.41667,Northwest Africa 822,Morocco,2000,H6,Stony,H Chondrite,1044,20.2,0,0,0.0002,504,64.5
34.23333,-103.25,Roosevelt County 045,USA,1970,L6,Stony,L Chondrite,1231.1,24.3,0,0,0.0002,840,55.5
34.23333,-103.25,Roosevelt County 045,USA,1970,L6,Stony,L Chondrite,1231.1,24.3,0,0,0.0002,840,55.5
18.59853,53.94318,Shisr 192,Oman,2009,H5,Stony,H Chondrite,224.8,17.4,0,0,0.0002,512,77.6
13.66033,28.96,Al Zarnkh ,Sudan,2001,LL5,Stony,L Chondrite,590.8,0,0,1.5,0.00019,729,700
48.78333,-97.35,Bowesmont (b),USA,1972,L5,Stony,L Chondrite,247.7,0,0,0.8,0.00019,840,1300
35.05878,-116.773,Coyote Dry Lake 063,USA,1999,H4,Stony,H Chondrite,521.4,18.5,0,0,0.00019,840,67.61
19.23139,54.92333,Dhofar 987,Oman,2004,H4,Stony,H Chondrite,181.7,17.8,0,0,0.00019,512,69.3
-30.41667,129.81667,Hughes 009,Australia,1991,Ureilite,Stony,Asteroidal Achondrite,154,12,0,0,0.00019,36,108
20.06203,55.59997,Ramlat as Sahmah 448,Oman,2012,L6,Stony,L Chondrite,114.5,24.4,0,0,0.00019,512,52.266
35.51752,-116.17607,Silurian Dry Lake,USA,2000,LL6,Stony,L Chondrite,209.8,29,0,0,0.00019,840,43.8
35.24742,-117.0999,Superior Valley 003,USA,2001,H6,Stony,H Chondrite,917.7,19.5,0,0,0.00019,840,65.6
19.06453,54.39573,Dhofar 2026,Oman,2014,H5,Stony,H Chondrite,164.7,18.3,0,1.6,0.00018,512,60.7
19.15547,54.5555,Dhofar 962,Oman,2004,H4,Stony,H Chondrite,165.5,18.7,0,0,0.00018,512,63.5
-24.85,-70.53333,El M‚dano 155,Chile,2011,H6,Stony,H Chondrite,18,0,0,1.9,0.00018,152,517
19.6865,56.14503,Jiddat al Harasis 283,Oman,2005,Chondrite,Stony,Chondrite,149,0,0,1.4,0.00018,512,696.8
18.9252,56.42725,Jiddat Arkad 006,Oman,2014,L6,Stony,L Chondrite,146.2,25.5,0,0,0.00018,512,47.2
20.66842,55.34008,Ramlat as Sahmah 296,Oman,2009,L6,Stony,L Chondrite,105.6,23.7,0,0.9,0.00018,512,49.3
20.96665,56.2504,Ramlat as Sahmah 508,Oman,2013,H5,Stony,H Chondrite,95,19.3,0,0,0.00018,512,62.5
34.08333,-103.61667,Roosevelt County 036,USA,1968,H5,Stony,H Chondrite,1289.1,18.8,0,0,0.00018,840,65.2
34.08333,-103.61667,Roosevelt County 036,USA,1968,H5,Stony,H Chondrite,1289.1,18.8,0,0,0.00018,840,65.2
34.18855,-116.2305,Sunfair,USA,2006,L6,Stony,L Chondrite,718.8,24.7,0,0,0.00018,840,49.8
22.47543,48.6261,Abar al' Uj 005,Saudi Arabia,2012,H4-6,Stony,H Chondrite,285.2,20.2,0,0,0.00017,682,57.351
22.68423,55.33652,Al Huwaysah 013,Oman,2010,H6,Stony,H Chondrite,109,18.4,0,1.4,0.00017,512,55.51
-24.25,-70.51667,Caleta el Cobre 010,Chile,2010,L4,Stony,L Chondrite,179,23,0,0.99,0.00017,152,47
-25.23333,-69.71667,Catalina 057,Chile,2009,H6,Stony,H Chondrite,2178,0,0,2.7,0.00017,152,355
35.05073,-116.76698,Coyote Dry Lake 105,USA,1999,H5,Stony,H Chondrite,514.6,18.9,0,0,0.00017,840,61.5
19.63562,56.0034,Jiddat al Harasis 883,Oman,2013,L6,Stony,L Chondrite,155.2,22,0,0,0.00017,512,50.4
-24.68333,-69.76667,Los Vientos 089,Chile,2011,L6,Stony,L Chondrite,1792,0,0,1.6,0.00017,152,589
20.21845,55.76875,Ramlat as Sahmah 456,Oman,2012,L5,Stony,L Chondrite,126.4,23.8,0,0,0.00017,512,48.169
20.5922,55.94975,Ramlat as Sahmah 505,Oman,2013,H5,Stony,H Chondrite,131.9,18.8,0,0,0.00017,512,58.6
35.67298,-115.36717,Roach Dry Lake 021,USA,2001,H6,Stony,H Chondrite,790.8,18.6,0,0,0.00017,840,59.2
20.53578,56.6709,Sayh al Uhaymir 400,Oman,2004,L6,Stony,L Chondrite,108.4,23.3,0,1.5,0.00017,512,45.59
18.6249,52.99008,Uruq al Hadd 005,Oman,2014,L5,Stony,L Chondrite,262.7,24.5,0,0,0.00017,512,45.3
22.47938,48.76892,Abar al' Uj 011,Saudi Arabia,2012,H4,Stony,H Chondrite,270.2,17.2,0,0,0.00016,682,61.628
26.50833,73.11528,Bhawad ,India,2002,LL6,Stony,L Chondrite,237.7,0,0,1.3,0.00016,356,678
-25.23333,-69.71667,Catalina 116,Chile,2010,H5,Stony,H Chondrite,2178,0,0,1.1,0.00016,152,825
35.06888,-116.76197,Coyote Dry Lake 165,USA,2002,L6,Stony,L Chondrite,519.1,24.4,0,0,0.00016,840,42.57
27.01933,16.51333,Dar al Gani 986,Libya,2002,H5,Stony,H Chondrite,622.8,18.1,0,0,0.00016,434,60
-30.75,128.08333,Forrest 036,Australia,1991,H6,Stony,H Chondrite,173,19.2,0,0,0.00016,36,57
35.05523,-117.30257,Harper Dry Lake 004,USA,1999,LL3,Stony,L Chondrite,618.4,29,0,0,0.00016,840,37
32.80625,9.83283,Ksar Ghilane 002 ,Tunisia,2010,Martian (shergottite),Stony,Martian Achondrite,306.9,0,0,1.7,0.00016,788,538
39.35,-3.51667,Puerto L pice ,Spain,2007,Eucrite,Stony,Asteroidal Achondrite,721,0,0,1.8,0.00016,724,500
19.00038,53.31562,Ramlat Fasad 007,Oman,2012,H5,Stony,H Chondrite,197.6,18.1,0,44.3,0.00016,512,15.281
18.58325,53.11215,Ramlat Fasad 016,Oman,2014,H4-5,Stony,H Chondrite,263.7,19.9,0,0,0.00016,512,52.8
34.3,-103.43333,Roosevelt County 054,USA,1971,H5,Stony,H Chondrite,1256.7,18.2,0,0,0.00016,840,57.4
-30.12433,126.88667,Camel Donga 014,Australia,1993,LL6,Stony,L Chondrite,234.4,28.6,0,0,0.00015,36,36
-25.23333,-69.71667,Catalina 054,Chile,2009,L6,Stony,L Chondrite,2178,0,0,0.8,0.00015,152,1016
35.3,-117.4605,Cuddeback Dry Lake 021,USA,2004,L6,Stony,L Chondrite,779.2,24.6,0,6,0.00015,840,31.72
18.73972,54.18588,Dhofar 1735 ,Oman,2001,Ureilite,Stony,Asteroidal Achondrite,206.6,21,0,0,0.00015,512,48.92
-24.85,-70.53333,El M‚dano 266,Chile,2011,H5,Stony,H Chondrite,18,0,0,1.3,0.00015,152,652
19.79147,56.41468,Jiddat al Harasis 497,Oman,2007,L6,Stony,L Chondrite,147.9,25.5,0,1.4,0.00015,512,36.9
20.42145,55.563,Ramlat as Sahmah 356,Oman,2010,L5,Stony,L Chondrite,121.6,24.8,0,1.3,0.00015,512,39.13
34.08333,-103.61667,Roosevelt County 043,USA,1969,H4-5,Stony,H Chondrite,1289.1,19.8,0,0,0.00015,840,52.1
34.08333,-103.61667,Roosevelt County 043,USA,1969,H4/5 (H5),Stony,H Chondrite,1289.1,19.8,0,0,0.00015,840,52.1
36.21017,-116.16825,Stewart Valley 011 ,USA,2003,H6,Stony,H Chondrite,747.9,19,0,1.2,0.00015,840,49.6
22.89092,55.17989,United Arab Emirates 028,United Arab Emirates,2009,L6,Stony,L Chondrite,95.1,25,0,0,0.00015,784,39
22.94892,48.95033,Abar al' Uj 019,Saudi Arabia,2012,H4/5,Stony,H Chondrite,236.6,18.6,0,0,0.00014,682,48.74
19.11515,54.82332,Dhofar 1790,Oman,2012,H4/5,Stony,H Chondrite,193,18.4,0,1.6,0.00014,512,45.773
19.09897,54.80195,Dhofar 1795,Oman,2012,H4/5,Stony,H Chondrite,192.3,17.7,0,0,0.00014,512,51.746
19.5396,55.26743,Jiddat al Harasis 888,Oman,2013,L6,Stony,L Chondrite,128.4,23,0,0,0.00014,512,40.7
34.5,-116.95,Lucerne Valley 004,USA,1963,L6,Stony,L Chondrite,869.1,24.2,0,0,0.00014,840,37.4
34.487,-116.96512,Lucerne Valley 045,USA,2004,L6,Stony,L Chondrite,869.3,24,0,0,0.00014,840,38.56
-30.36667,130.08333,Muckera 004,Australia,1991,H5,Stony,H Chondrite,139,19.7,0,0,0.00014,36,48
20.11357,55.64765,Ramlat as Sahmah 451,Oman,2012,H4,Stony,H Chondrite,116.9,17.4,0,0,0.00014,512,54.824
20.47895,56.35718,Ramlat as Sahmah 466,Oman,2012,L6,Stony,L Chondrite,142.8,24.8,0,0,0.00014,512,36.352
20.47187,56.35953,Ramlat as Sahmah 467,Oman,2012,H6,Stony,H Chondrite,150.5,17.6,0,0,0.00014,512,53.39
20.84885,56.46407,Ramlat as Sahmah 479,Oman,2012,H5,Stony,H Chondrite,117,18.1,0,0,0.00014,512,50.009
34.3,-103.45,Roosevelt County 038,USA,1968,H5,Stony,H Chondrite,1257.5,19.4,0,0,0.00014,840,49.4
